country,name,season,matchreporturl
eng,Premier League,2017-2018,https://fbref.com/en/matches/e4374144/Liverpool-Arsenal-August-27-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/39dcce19/Manchester-City-Liverpool-September-9-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/bb0151f4/Southampton-Watford-September-9-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/b81fcf8d/Brighton-and-Hove-Albion-West-Bromwich-Albion-September-9-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/733dcf07/Leicester-City-Chelsea-September-9-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/2a7d4892/Everton-Tottenham-Hotspur-September-9-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/2fab7d59/Arsenal-Bournemouth-September-9-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/06ec2f77/Stoke-City-Manchester-United-September-9-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/96db0268/Burnley-Crystal-Palace-September-10-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/d9c661eb/Swansea-City-Newcastle-United-September-10-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/74758ffd/West-Ham-United-Huddersfield-Town-September-11-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/00836893/Bournemouth-Brighton-and-Hove-Albion-September-15-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/720202a0/Crystal-Palace-Southampton-September-16-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/ab422c29/Liverpool-Burnley-September-16-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/f9dc0d8f/Watford-Manchester-City-September-16-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/e0e9e784/West-Bromwich-Albion-West-Ham-United-September-16-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/8b0b0397/Huddersfield-Town-Leicester-City-September-16-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/349276f6/Newcastle-United-Stoke-City-September-16-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/bca1fa26/Tottenham-Hotspur-Swansea-City-September-16-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/b015cd93/North-West-London-Derby-Chelsea-Arsenal-September-17-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/94bab527/Manchester-United-Everton-September-17-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/8c97796b/West-Ham-United-Tottenham-Hotspur-September-23-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/3af86414/Southampton-Manchester-United-September-23-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/d255555f/Everton-Bournemouth-September-23-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/6481f3d3/Burnley-Huddersfield-Town-September-23-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/bb4b59af/Swansea-City-Watford-September-23-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/3d438a3e/Stoke-City-Chelsea-September-23-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/63496f6c/Manchester-City-Crystal-Palace-September-23-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/4bdab275/Leicester-City-Liverpool-September-23-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/a7efd775/Brighton-and-Hove-Albion-Newcastle-United-September-24-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/b46b6153/Arsenal-West-Bromwich-Albion-September-25-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/f25c2561/Huddersfield-Town-Tottenham-Hotspur-September-30-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/44cd18c0/Stoke-City-Southampton-September-30-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/a720cc9e/Manchester-United-Crystal-Palace-September-30-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/c4ef65e4/Bournemouth-Leicester-City-September-30-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/d96be99d/West-Bromwich-Albion-Watford-September-30-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/6d059e4e/West-Ham-United-Swansea-City-September-30-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/9ebfd27b/Chelsea-Manchester-City-September-30-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/304dc26b/Arsenal-Brighton-and-Hove-Albion-October-1-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/275000a3/Everton-Burnley-October-1-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/b1b3ecb9/Newcastle-United-Liverpool-October-1-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/d7dce737/North-West-Derby-Liverpool-Manchester-United-October-14-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/dfe3c484/Swansea-City-Huddersfield-Town-October-14-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/0e98ac46/Tottenham-Hotspur-Bournemouth-October-14-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/70d64db2/Crystal-Palace-Chelsea-October-14-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/1cf63700/Burnley-West-Ham-United-October-14-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/f81f42ed/Manchester-City-Stoke-City-October-14-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/f18931d9/Watford-Arsenal-October-14-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/1585521f/Brighton-and-Hove-Albion-Everton-October-15-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/a479dc92/Southampton-Newcastle-United-October-15-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/199aafa3/Leicester-City-West-Bromwich-Albion-October-16-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/2f83e2ec/West-Ham-United-Brighton-and-Hove-Albion-October-20-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/048d192d/Chelsea-Watford-October-21-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/78a41b8a/Swansea-City-Leicester-City-October-21-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/ab9171ec/Newcastle-United-Crystal-Palace-October-21-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/11c702a4/Manchester-City-Burnley-October-21-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/7da1fc42/Stoke-City-Bournemouth-October-21-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/155ed776/Huddersfield-Town-Manchester-United-October-21-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/424a0e74/Southampton-West-Bromwich-Albion-October-21-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/73da64ff/Everton-Arsenal-October-22-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/b43525f5/Tottenham-Hotspur-Liverpool-October-22-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/11f75bcb/Manchester-United-Tottenham-Hotspur-October-28-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/9e2f900f/Liverpool-Huddersfield-Town-October-28-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/4ee00470/Crystal-Palace-West-Ham-United-October-28-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/fdbbce69/West-Bromwich-Albion-Manchester-City-October-28-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/3424d0e6/Arsenal-Swansea-City-October-28-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/7834b95f/Watford-Stoke-City-October-28-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/6eb8787a/Bournemouth-Chelsea-October-28-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/864d3ffd/Brighton-and-Hove-Albion-Southampton-October-29-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/f6cf8af5/Leicester-City-Everton-October-29-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/d41003f2/Burnley-Newcastle-United-October-30-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/3cefdf58/Stoke-City-Leicester-City-November-4-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/2849b3bf/Southampton-Burnley-November-4-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/4282f27d/Swansea-City-Brighton-and-Hove-Albion-November-4-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/b2dc70f2/Newcastle-United-Bournemouth-November-4-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/b2cc19bf/Huddersfield-Town-West-Bromwich-Albion-November-4-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/172202bc/West-Ham-United-Liverpool-November-4-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/c91bcebc/Tottenham-Hotspur-Crystal-Palace-November-5-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/03da14dd/Manchester-City-Arsenal-November-5-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/113bc344/Everton-Watford-November-5-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/70104ce7/Chelsea-Manchester-United-November-5-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/ae345878/North-London-Derby-Arsenal-Tottenham-Hotspur-November-18-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/5e8ab70a/Bournemouth-Huddersfield-Town-November-18-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/807a3956/Burnley-Swansea-City-November-18-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/fd125d0b/Leicester-City-Manchester-City-November-18-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/a96b0eaa/Crystal-Palace-Everton-November-18-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/499d50ec/West-Bromwich-Albion-Chelsea-November-18-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/78df644e/Liverpool-Southampton-November-18-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/a624cbc4/Manchester-United-Newcastle-United-November-18-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/236c48b6/Watford-West-Ham-United-November-19-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/77995c06/Brighton-and-Hove-Albion-Stoke-City-November-20-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/3ac99526/West-Ham-United-Leicester-City-November-24-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/8d061522/Manchester-United-Brighton-and-Hove-Albion-November-25-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/bc90e5b8/Swansea-City-Bournemouth-November-25-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/0ea2d13d/Tottenham-Hotspur-West-Bromwich-Albion-November-25-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/dfc83a02/Newcastle-United-Watford-November-25-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/d6d1f3dc/Crystal-Palace-Stoke-City-November-25-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/aa480195/Liverpool-Chelsea-November-25-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/24bc9343/Southampton-Everton-November-26-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/0ad47126/Burnley-Arsenal-November-26-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/c150919a/Huddersfield-Town-Manchester-City-November-26-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/2b611e0f/Brighton-and-Hove-Albion-Crystal-Palace-November-28-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/49a854c5/Leicester-City-Tottenham-Hotspur-November-28-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/c9a6291f/West-Bromwich-Albion-Newcastle-United-November-28-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/1a4b3369/Watford-Manchester-United-November-28-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/5765760d/Arsenal-Huddersfield-Town-November-29-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/0f0e0f7f/Bournemouth-Burnley-November-29-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/0d60e1e4/Chelsea-Swansea-City-November-29-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/21c13e13/Stoke-City-Liverpool-November-29-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/cb554100/Manchester-City-Southampton-November-29-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/a302fbdd/Everton-West-Ham-United-November-29-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/66efb2b9/Chelsea-Newcastle-United-December-2-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/cfc62400/Everton-Huddersfield-Town-December-2-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/92a410a2/Brighton-and-Hove-Albion-Liverpool-December-2-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/fbda6872/Leicester-City-Burnley-December-2-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/0dbc6a97/Watford-Tottenham-Hotspur-December-2-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/4a14eedc/West-Bromwich-Albion-Crystal-Palace-December-2-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/83bc0290/Stoke-City-Swansea-City-December-2-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/baa538cc/Arsenal-Manchester-United-December-2-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/3a114119/Bournemouth-Southampton-December-3-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/7c65617e/Manchester-City-West-Ham-United-December-3-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/efda9b14/West-Ham-United-Chelsea-December-9-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/4aa97fef/Crystal-Palace-Bournemouth-December-9-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/db3b2aca/Burnley-Watford-December-9-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/a91a2bf3/Tottenham-Hotspur-Stoke-City-December-9-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/1e0cec3d/Huddersfield-Town-Brighton-and-Hove-Albion-December-9-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/dbcf5536/Swansea-City-West-Bromwich-Albion-December-9-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/14f71230/Newcastle-United-Leicester-City-December-9-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/8a233cbd/Southampton-Arsenal-December-10-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/347ec791/Merseyside-Derby-Liverpool-Everton-December-10-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/52419e39/Manchester-Derby-Manchester-United-Manchester-City-December-10-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/8ff402f4/Burnley-Stoke-City-December-12-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/099b2800/Crystal-Palace-Watford-December-12-2017-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/6e0cc46e/Huddersfield-Town-Chelsea-December-12-2017-Premier-League
